"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Brandon Aiyuk","SF","wr","9","34","346.4","10","0","0","0","0","0","0","0","0","0","182.6876","120.2112","1618.6846","10.6492","1.3582","0.679","0.5758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Pat Freiermuth","PIT","te","6","34","298.5","9","0","0","0","0","0","0","0","0","0","159.457","116.3676","1215.9582","10.0718","1.2708","0.6354","0.361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Calvin Ridley","JAX","wr","9","34","340.1","9","0","0","0","0","0","0","0","0","0","209.2406","141.0408","1417.5988","9.5834","1.206","0.603","0.2196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Rashaad Penny","PHI","rb","10","34","305","9","0","0","0","0","0","0","367.4534","1880.6552","12.9732","26.436","21.748","143.7382","0.6606","2.4126","1.2062","0.106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Chris Godwin","TB","wr","5","34","336.3","9","0","0","0","0","0","0","0","0","0","206.7122","151.565","1470.3634","6.3306","2.255","1.1274","0.4372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Brian Robinson","WAS","rb","14","34","304","9","0","0","0","0","0","0","402.0504","1673.2558","9.2824","53.1704","42.2148","309.5834","1.5288","3.4622","1.731","0.1742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Marquise Brown","ARZ","wr","14","34","333.7","8","0","0","0","0","0","0","0","0","0","213.4226","143.0656","1506.0172","6.793","2.0474","1.0238","0.155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Jamaal Williams","NO","rb","11","34","298","8","0","0","0","0","0","0","359.3374","1418.2772","10.7916","58.5956","48.0466","339.889","1.6828","3.7418","1.871","0.564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Tyler Higbee","LA","te","10","34","287.5","8","0","0","0","0","0","0","0","0","0","171.6048","130.0246","1135.6576","7.3236","1.38","0.69","0.3446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Devin Singletary","HST","rb","7","34","297","8","0","0","0","0","0","0","243.9506","1097.516","6.9116","94.3802","76.439","540.0712","2.8904","4.3164","2.1582","0.0784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","DJ Chark Jr.","CAR","wr","7","34","327.1","7","0","0","0","0","0","0","0","0","0","184.6098","105.2092","1651.8124","9.4668","0.8696","0.4348","0.1658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Dak Prescott","DAL","qb","7","34","560.3","7","706.9962","1096.979","8185.8242","47.4744","20.2772","57.8306","96.6308","403.3342","4.5388","0","0","0","0","16.2462","8.123","1.9082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Kirk Cousins","MIN","qb","13","34","553.2","6","746.293","1150.33","8600.0448","51.0048","25.9602","65.9488","52.9202","198.2052","2.49","0","0","0","0","15.633","7.8166","2.0916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Khalil Herbert","CHI","rb","13","34","286.7","6","0","0","0","0","0","0","304.759","1429.7204","8.5104","61.479","49.5768","334.6538","1.692","1.577","0.7886","0.1466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Chase Edmonds","TB","rb","5","34","281.7","5","0","0","0","0","0","0","241.21","1031.4984","6.9264","88.698","70.3018","518.8742","2.5726","1.8402","0.92","0.1478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Jahan Dotson","WAS","wr","14","34","313.1","5","0","0","0","0","0","0","6.9938","42.963","0.373","175.7388","108.5018","1475.0164","8.3562","1.0044","0.5022","0.4418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Raheem Mostert","MIA","rb","10","34","278.7","5","0","0","0","0","0","0","304.2064","1404.2392","7.853","56.3254","44.5928","339.5906","2.217","2.179","1.0894","0.1762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Brandin Cooks","DAL","wr","7","34","309.5","5","0","0","0","0","0","0","0","0","0","176.5584","118.975","1450.2678","7.5706","0.6894","0.3448","0.2148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jordan Addison","MIN","wr","13","34","309.1","5","0","0","0","0","0","0","0","0","0","171.6952","114.6048","1468.2728","7.9598","1.0888","0.5444","0.2446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jerick McKinnon","KC","rb","10","34","275.5","4","0","0","0","0","0","0","175.0884","641.507","3.8198","108.2328","89.2816","646.6644","5.8084","2.1126","1.0564","0.3508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Samaje Perine","DEN","rb","9","34","274.2","4","0","0","0","0","0","0","288.1668","1228.5636","8.4324","64.1122","52.0434","350.9456","2.3362","1.5308","0.7654","0.1886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","DJ Moore","CHI","wr","13","34","305.9","4","0","0","0","0","0","0","0","0","0","192.3524","117.6368","1495.0976","6.4138","0.9522","0.4762","0.3812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Dalton Schultz","HST","te","7","34","262","4","0","0","0","0","0","0","0","0","0","145.7544","105.2014","1097.9368","7.766","1.029","0.5146","0.453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Treylon Burks","TEN","wr","7","34","304.4","4","0","0","0","0","0","0","15.7774","100.7098","0.7994","170.8044","109.1532","1389.6334","6.9138","1.1016","0.5508","0.2236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Justin Fields","CHI","qb","13","34","538.8","4","519.5956","838.875","5682.7322","26.73","26.2644","122.485","318.2558","1694.9108","12.8938","0","0","0","0","37.0528","18.5264","1.2778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Kenny Pickett","PIT","qb","6","34","537.7","4","672.8494","1059.6462","7380.6658","46.7008","31.7692","71.2842","121.7016","586.1868","5.2302","0","0","0","0","13.8326","6.9164","2.1582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Tyler Boyd","CIN","wr","7","34","299.9","3","0","0","0","0","0","0","0","0","0","151.3554","111.6042","1346.8858","8.8956","0.9512","0.4756","0.3746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Hayden Hurst","CAR","te","7","34","255.5","3","0","0","0","0","0","0","0","0","0","149.0768","111.2938","1006.0028","7.3818","2.2142","1.107","0.234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Gabe Davis","BUF","wr","13","34","294.9","3","0","0","0","0","0","0","0","0","0","149.9842","86.748","1512.9586","9.5006","0.837","0.4186","0.1204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Tyjae Spears","TEN","rb","7","34","262.7","3","0","0","0","0","0","0","243.3548","1085.0898","6.8166","70.6566","57.0008","439.8496","2.1584","2.1006","1.0502","0.2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Courtland Sutton","DEN","wr","9","34","293.6","2","0","0","0","0","0","0","0","0","0","174.3814","104.3072","1446.213","7.3332","0.6006","0.3002","0.4988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Juwan Johnson","NO","te","11","34","248.1","2","0","0","0","0","0","0","0","0","0","127.878","87.3896","1111.954","8.2372","0.9114","0.4558","0.2524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Aaron Rodgers","NYJ","qb","7","34","523","2","697.4048","1089.6046","7876.4348","44.8962","13.9374","69.5894","74.5822","205.8306","3.7252","0","0","0","0","7.8564","3.9282","1.6612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Dalton Kincaid","BUF","te","13","34","246.1","2","0","0","0","0","0","0","0","0","0","130.6858","94.964","1048.412","7.708","1.1626","0.5812","0.3178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Rondale Moore","ARZ","wr","14","34","287.8","2","0","0","0","0","0","0","23.4458","138.1812","1.0432","185.097","142.602","1046.2698","3.4664","1.6074","0.8036","0.2334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Dawson Knox","BUF","te","13","34","244.3","1","0","0","0","0","0","0","0","0","0","121.031","87.9982","1028.328","8.9048","0.7584","0.3792","0.2074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Cole Kmet","CHI","te","13","34","243.7","1","0","0","0","0","0","0","0","0","0","142.215","99.7554","1074.627","6.069","0.8622","0.431","0.229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Trevor Lawrence","JAX","qb","9","34","519.8","1","708.1216","1095.1718","7205.3406","47.1678","26.1084","58.1938","112.1788","527.423","3.8652","0","0","0","0","19.827","9.9136","1.5214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Anthony Richardson","IND","qb","11","34","519.7","1","632.208","1001.0666","6523.1624","35.1584","27.6346","88.087","223.6228","978.9744","9.2832","0","0","0","0","23.5964","11.7982","1.9712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","David Njoku","CLV","te","5","34","242.6","1","0","0","0","0","0","0","0","0","0","138.071","97.8632","1057.3706","6.518","1.1584","0.5792","0.2318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Nico Collins","HST","wr","7","34","281.5","1","0","0","0","0","0","0","0","0","0","165.8898","101.281","1398.2536","6.7206","0.7582","0.3792","0.2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Allen Lazard","NYJ","wr","7","34","280.9","1","0","0","0","0","0","0","0","0","0","158.6232","103.48","1305.4536","7.7988","0.6704","0.3352","0.2134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","K.J. Osborn","MIN","wr","13","34","279.8","0","0","0","0","0","0","0","0","0","0","155.8214","108.8922","1248.6786","7.7086","1.0508","0.5254","0.1626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Russell Wilson","DEN","qb","9","34","513.2","0","620.2508","1017.5452","7149.0394","40.7554","19.547","83.8332","127.0462","535.0962","5.6138","0","0","0","0","14.1962","7.098","1.8374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Sam Howell","WAS","qb","14","34","510.8","0","606.4598","972.9968","6630.0834","35.754","28.8836","95.4574","177.5016","955.7028","7","0","0","0","0","18.0618","9.0308","1.4832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Rashod Bateman","BLT","wr","13","34","276.4","0","0","0","0","0","0","0","9.0204","54.2632","0.5076","155.7398","100.9572","1288.7984","6.3916","1.2068","0.6034","0.1624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jeff Wilson Jr.","MIA","rb","10","34","244.4","0","0","0","0","0","0","0","234.6788","989.7798","6.9548","67.6294","52.8316","393.1996","2.12","2.8376","1.4188","0.1212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","De'Von Achane","MIA","rb","10","34","244.4","0","0","0","0","0","0","0","181.4552","803.7706","5.244","82.7924","66.5638","511.0734","2.5726","1.8058","0.9028","0.2004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Gerald Everett","LAC","te","5","34","233.9","0","0","0","0","0","0","0","0","0","0","127.3842","97.889","952.4744","6.7938","1.3634","0.6818","0.326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Jaylen Warren","PIT","rb","6","34","243.4","0","0","0","0","0","0","0","223.211","1028.6268","6.3162","64.7404","52.962","394.7366","1.836","2.1288","1.0644","0.1224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Matthew Stafford","LA","qb","10","34","509.4","0","736.1484","1128.1264","8245.311","45.6446","23.6746","63.3486","45.6948","97.2168","2.0862","0","0","0","0","10.8742","5.437","1.9224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Derek Carr","NO","qb","11","34","507.8","0","675.3324","1049.4566","7978.071","47.177","16.5456","59.3044","23.5846","195.9658","0","0","0","0","0","12.4142","6.207","1.5862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Zay Jones","JAX","wr","9","34","273.1","0","0","0","0","0","0","0","12.4272","62.208","0.674","161.1422","105.3024","1153.3274","6.9944","0.734","0.367","0.2792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Tua Tagovailoa","MIA","qb","10","34","506.2","0","748.1262","1128.6446","7886.3894","45.6106","25.8826","68.892","55.9988","316.0078","1.2286","0","0","0","0","16.5024","8.2512","1.7168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Greg Dulcich","DEN","te","9","34","227.9","0","0","0","0","0","0","0","0","0","0","122.8096","84.9904","1011.044","6.9288","0.9448","0.4724","0.3312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
